ObjectSimulationId,ObjectQuestionId,Area,QuestionStem,Letter,Description,Correct
3855,48400,Penal,"&lt;p&gt;O médico João dos Santos, durante a realização de uma cirurgia na perna de um paciente, cometeu um erro que acabou provocando &lt;br/&gt;a necessária amputação do membro do paciente. A pena cominada à lesão corporal culposa é de dois meses a um ano, à lesão corporal grave é de um a cinco anos e à lesão corporal gravíssima, de dois a oito anos. &lt;br/&gt;Sobre a atuação do médico João Santos, assinale a afirmativa correta.&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",A,"&lt;p&gt;Ele cometeu o crime de lesão corporal culposa, devendo sua conduta ser julgada perante o Juizado Especial Criminal, o que, pela pena abstratamente cominada, torna aplicáveis, em tese, as medidas despenalizadoras da Lei nº 9.099/95.&lt;/p&gt;",1
3855,48400,Penal,"&lt;p&gt;O médico João dos Santos, durante a realização de uma cirurgia na perna de um paciente, cometeu um erro que acabou provocando &lt;br/&gt;a necessária amputação do membro do paciente. A pena cominada à lesão corporal culposa é de dois meses a um ano, à lesão corporal grave é de um a cinco anos e à lesão corporal gravíssima, de dois a oito anos. &lt;br/&gt;Sobre a atuação do médico João Santos, assinale a afirmativa correta.&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",B,"&lt;p&gt;Ele, apesar de não ter atuado com dolo, cometeu o crime de lesão corporal gravíssima em razão da perda de membro do paciente, não fazendo jus a nenhuma das medidas despenalizadoras da Lei nº 9.099/95, devendo o caso ser julgado perante a Vara Criminal.&lt;/p&gt;",0
3855,48400,Penal,"&lt;p&gt;O médico João dos Santos, durante a realização de uma cirurgia na perna de um paciente, cometeu um erro que acabou provocando &lt;br/&gt;a necessária amputação do membro do paciente. A pena cominada à lesão corporal culposa é de dois meses a um ano, à lesão corporal grave é de um a cinco anos e à lesão corporal gravíssima, de dois a oito anos. &lt;br/&gt;Sobre a atuação do médico João Santos, assinale a afirmativa correta.&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",C,"&lt;p&gt;Ele, apesar de não ter atuado com dolo, cometeu o crime de lesão corporal grave em razão da inutilização do membro e, apesar de ser julgado perante a Vara Criminal, fará jus à suspensão condicional do processo, medida despenalizadora prevista na Lei nº 9.099/95.&lt;/p&gt;",0
3855,48400,Penal,"&lt;p&gt;O médico João dos Santos, durante a realização de uma cirurgia na perna de um paciente, cometeu um erro que acabou provocando &lt;br/&gt;a necessária amputação do membro do paciente. A pena cominada à lesão corporal culposa é de dois meses a um ano, à lesão corporal grave é de um a cinco anos e à lesão corporal gravíssima, de dois a oito anos. &lt;br/&gt;Sobre a atuação do médico João Santos, assinale a afirmativa correta.&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",D,"&lt;p&gt;Ele cometeu o crime de lesão corporal gravíssima em razão da perda de membro do paciente, apesar de não ter atuado com dolo, e, em função da pena cominada ao delito, fará jus à suspensão condicional do processo, medida despenalizadora prevista na Lei nº 9.099/95.&lt;/p&gt;",0
3855,48404,Processo Penal,"&lt;p&gt;Roberto Jorge, após regular pronúncia, foi levado a Júri, ocasião em que foi mantido algemado durante toda a sessão de julgamento, com a justificativa de ser pessoa de índole perigosa, já que responde à acusação por crime doloso contra a vida. A defesa técnica impugnou, sem sucesso, a determinação do Juízo. O Ministério Público, em plenário, postulou a condenação do acusado, asseverando que sua periculosidade fica comprovada pela necessidade do uso de algemas durante o julgamento. Roberto Jorge foi condenado pelo Conselho de Sentença, tendo sido aplicada pena privativa de liberdade de 15 (quinze) anos de reclusão. Você, como advogado(a) de Roberto Jorge, interpôs apelação criminal. Assinale a afirmativa que apresenta, corretamente, o objetivo da sua demanda.&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",A,"&lt;p&gt;Postular a reforma da sentença, com a absolvição do acusado, pois este foi prejudicado no julgamento em razão do uso artbitrário de algemas.&lt;/p&gt;",0
3855,48404,Processo Penal,"&lt;p&gt;Roberto Jorge, após regular pronúncia, foi levado a Júri, ocasião em que foi mantido algemado durante toda a sessão de julgamento, com a justificativa de ser pessoa de índole perigosa, já que responde à acusação por crime doloso contra a vida. A defesa técnica impugnou, sem sucesso, a determinação do Juízo. O Ministério Público, em plenário, postulou a condenação do acusado, asseverando que sua periculosidade fica comprovada pela necessidade do uso de algemas durante o julgamento. Roberto Jorge foi condenado pelo Conselho de Sentença, tendo sido aplicada pena privativa de liberdade de 15 (quinze) anos de reclusão. Você, como advogado(a) de Roberto Jorge, interpôs apelação criminal. Assinale a afirmativa que apresenta, corretamente, o objetivo da sua demanda.&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",B,"&lt;p&gt;Arguir a nulidade posterior à pronúncia, em razão da manutenção do réu algemado, sem necessidade concreta, e da referência a este fato pelo órgão do Ministério Público.&lt;/p&gt;",1
3855,48404,Processo Penal,"&lt;p&gt;Roberto Jorge, após regular pronúncia, foi levado a Júri, ocasião em que foi mantido algemado durante toda a sessão de julgamento, com a justificativa de ser pessoa de índole perigosa, já que responde à acusação por crime doloso contra a vida. A defesa técnica impugnou, sem sucesso, a determinação do Juízo. O Ministério Público, em plenário, postulou a condenação do acusado, asseverando que sua periculosidade fica comprovada pela necessidade do uso de algemas durante o julgamento. Roberto Jorge foi condenado pelo Conselho de Sentença, tendo sido aplicada pena privativa de liberdade de 15 (quinze) anos de reclusão. Você, como advogado(a) de Roberto Jorge, interpôs apelação criminal. Assinale a afirmativa que apresenta, corretamente, o objetivo da sua demanda.&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",C,"&lt;p&gt;Arguir a nulidade da sessão de julgamento, em razão da manutenção do réu algemado; a manifestação do Ministério Público, contudo, não é vedada pela lei processual.&lt;/p&gt;",0
3855,48404,Processo Penal,"&lt;p&gt;Roberto Jorge, após regular pronúncia, foi levado a Júri, ocasião em que foi mantido algemado durante toda a sessão de julgamento, com a justificativa de ser pessoa de índole perigosa, já que responde à acusação por crime doloso contra a vida. A defesa técnica impugnou, sem sucesso, a determinação do Juízo. O Ministério Público, em plenário, postulou a condenação do acusado, asseverando que sua periculosidade fica comprovada pela necessidade do uso de algemas durante o julgamento. Roberto Jorge foi condenado pelo Conselho de Sentença, tendo sido aplicada pena privativa de liberdade de 15 (quinze) anos de reclusão. Você, como advogado(a) de Roberto Jorge, interpôs apelação criminal. Assinale a afirmativa que apresenta, corretamente, o objetivo da sua demanda.&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",D,"&lt;p&gt;Postular a redução das penas aplicadas pelo Juiz-Presidente, pois o uso de algemas e sua menção como argumento de autoridade não caracterizam nenhuma nulidade.&lt;/p&gt;",0
3855,48410,Trabalho,"&lt;p&gt;Alexandre, Reginaldo e Maurício eram empregados da mesma sociedade empresária, mas em períodos distintos. Alexandre pediu demissão após 2 (dois) anos de trabalho, pois já estava cansado de trabalhar para o mesmo empregador e já era idoso contando com 71 (setenta e um) anos de idade. Reginaldo se aposentou após 3 (três) anos, pois já contava com idade e tempo de serviço anterior, apesar de ter 62 (sessenta e dois) anos. Maurício foi dispensado sem justa causa, após quatro meses, mesmo sendo jovem e contando com 25 (vinte e cinco) anos de idade. Os três consultaram você, como advogado(a), acerca da possibilidade de levantamento imediato dos valores depositados a título de FGTS dos contratos terminados. Observando a legislação em vigor e adstrito aos dados do enunciado, assinale a afirmativa que apresenta, corretamente, sua &lt;br/&gt;orientação.&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",A,"&lt;p&gt;Os três poderão receber, imediatamente, os valores do FGTS.&lt;/p&gt;",1
3855,48410,Trabalho,"&lt;p&gt;Alexandre, Reginaldo e Maurício eram empregados da mesma sociedade empresária, mas em períodos distintos. Alexandre pediu demissão após 2 (dois) anos de trabalho, pois já estava cansado de trabalhar para o mesmo empregador e já era idoso contando com 71 (setenta e um) anos de idade. Reginaldo se aposentou após 3 (três) anos, pois já contava com idade e tempo de serviço anterior, apesar de ter 62 (sessenta e dois) anos. Maurício foi dispensado sem justa causa, após quatro meses, mesmo sendo jovem e contando com 25 (vinte e cinco) anos de idade. Os três consultaram você, como advogado(a), acerca da possibilidade de levantamento imediato dos valores depositados a título de FGTS dos contratos terminados. Observando a legislação em vigor e adstrito aos dados do enunciado, assinale a afirmativa que apresenta, corretamente, sua &lt;br/&gt;orientação.&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",B,"&lt;p&gt;Alexandre e Maurício não poderão receber os valores imediatamente, pois um pediu demissão e o outro teve contrato inferior a seis meses.&lt;/p&gt;",0
3855,48410,Trabalho,"&lt;p&gt;Alexandre, Reginaldo e Maurício eram empregados da mesma sociedade empresária, mas em períodos distintos. Alexandre pediu demissão após 2 (dois) anos de trabalho, pois já estava cansado de trabalhar para o mesmo empregador e já era idoso contando com 71 (setenta e um) anos de idade. Reginaldo se aposentou após 3 (três) anos, pois já contava com idade e tempo de serviço anterior, apesar de ter 62 (sessenta e dois) anos. Maurício foi dispensado sem justa causa, após quatro meses, mesmo sendo jovem e contando com 25 (vinte e cinco) anos de idade. Os três consultaram você, como advogado(a), acerca da possibilidade de levantamento imediato dos valores depositados a título de FGTS dos contratos terminados. Observando a legislação em vigor e adstrito aos dados do enunciado, assinale a afirmativa que apresenta, corretamente, sua &lt;br/&gt;orientação.&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",C,&lt;p&gt;Apenas Alexandre não poderá movimentar sua conta vinculada e receber os valores imediatamente.&lt;/p&gt;,0
3855,48410,Trabalho,"&lt;p&gt;Alexandre, Reginaldo e Maurício eram empregados da mesma sociedade empresária, mas em períodos distintos. Alexandre pediu demissão após 2 (dois) anos de trabalho, pois já estava cansado de trabalhar para o mesmo empregador e já era idoso contando com 71 (setenta e um) anos de idade. Reginaldo se aposentou após 3 (três) anos, pois já contava com idade e tempo de serviço anterior, apesar de ter 62 (sessenta e dois) anos. Maurício foi dispensado sem justa causa, após quatro meses, mesmo sendo jovem e contando com 25 (vinte e cinco) anos de idade. Os três consultaram você, como advogado(a), acerca da possibilidade de levantamento imediato dos valores depositados a título de FGTS dos contratos terminados. Observando a legislação em vigor e adstrito aos dados do enunciado, assinale a afirmativa que apresenta, corretamente, sua &lt;br/&gt;orientação.&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",D,"&lt;p&gt;Apenas Maurício, por haver sido dispensado sem justa causa, tem direito ao recebimento imediato do FGTS.&lt;/p&gt;",0
3855,48415,Processo do Trabalho,"&lt;p&gt;Jeferson trabalhou em São Paulo de 2018 a 2023, quando foi dispensado sem justa causa e voltou para sua cidade de origem, Fortaleza/CE. Entendendo ter realizado sobrejornada sem receber, Jeferson contratou um advogado na sua cidade que ajuizou reclamação trabalhista distribuída a uma das Varas de Fortaleza/CE requerendo o pagamento de horas extras. A ex-empregadora foi citada para a audiência, que ocorrerá em quatro meses, mas pretende deslocar o feito para São Paulo, pois foi o único local da prestação de serviços e onde o autor foi contratado. Para tanto, a ex-empregadora o(a) contratou como advogado(a).&lt;br/&gt;Na qualidade de advogado(a) da sociedade empresária, considerando os fatos e o que dispõe a CLT, assinale a afirmativa correta.&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",A,&lt;p&gt;A sociedade empresária poderá apresentar a exceção de incompetência territorial até a audiência.&lt;/p&gt;,0
3855,48415,Processo do Trabalho,"&lt;p&gt;Jeferson trabalhou em São Paulo de 2018 a 2023, quando foi dispensado sem justa causa e voltou para sua cidade de origem, Fortaleza/CE. Entendendo ter realizado sobrejornada sem receber, Jeferson contratou um advogado na sua cidade que ajuizou reclamação trabalhista distribuída a uma das Varas de Fortaleza/CE requerendo o pagamento de horas extras. A ex-empregadora foi citada para a audiência, que ocorrerá em quatro meses, mas pretende deslocar o feito para São Paulo, pois foi o único local da prestação de serviços e onde o autor foi contratado. Para tanto, a ex-empregadora o(a) contratou como advogado(a).&lt;br/&gt;Na qualidade de advogado(a) da sociedade empresária, considerando os fatos e o que dispõe a CLT, assinale a afirmativa correta.&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",B,"&lt;p&gt;A sociedade empresária deve apresentar a exceção de incompetência territorial em até dez dias corridos, contados da citação.&lt;/p&gt;",0
3855,48415,Processo do Trabalho,"&lt;p&gt;Jeferson trabalhou em São Paulo de 2018 a 2023, quando foi dispensado sem justa causa e voltou para sua cidade de origem, Fortaleza/CE. Entendendo ter realizado sobrejornada sem receber, Jeferson contratou um advogado na sua cidade que ajuizou reclamação trabalhista distribuída a uma das Varas de Fortaleza/CE requerendo o pagamento de horas extras. A ex-empregadora foi citada para a audiência, que ocorrerá em quatro meses, mas pretende deslocar o feito para São Paulo, pois foi o único local da prestação de serviços e onde o autor foi contratado. Para tanto, a ex-empregadora o(a) contratou como advogado(a).&lt;br/&gt;Na qualidade de advogado(a) da sociedade empresária, considerando os fatos e o que dispõe a CLT, assinale a afirmativa correta.&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",C,"&lt;p&gt;A sociedade empresária deverá apresentar a exceção de incompetência territorial em cinco dias úteis, contados da citação.&lt;/p&gt;",1
3855,48415,Processo do Trabalho,"&lt;p&gt;Jeferson trabalhou em São Paulo de 2018 a 2023, quando foi dispensado sem justa causa e voltou para sua cidade de origem, Fortaleza/CE. Entendendo ter realizado sobrejornada sem receber, Jeferson contratou um advogado na sua cidade que ajuizou reclamação trabalhista distribuída a uma das Varas de Fortaleza/CE requerendo o pagamento de horas extras. A ex-empregadora foi citada para a audiência, que ocorrerá em quatro meses, mas pretende deslocar o feito para São Paulo, pois foi o único local da prestação de serviços e onde o autor foi contratado. Para tanto, a ex-empregadora o(a) contratou como advogado(a).&lt;br/&gt;Na qualidade de advogado(a) da sociedade empresária, considerando os fatos e o que dispõe a CLT, assinale a afirmativa correta.&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",D,"&lt;p&gt;Não se poderá apresentar exceção de incompetência territorial, porque a ação pode ser ajuizada no domicílio do autor, ainda que não coincida com o local da prestação dos serviços.&lt;/p&gt;",0
3855,48418,Processo do Trabalho,"&lt;p&gt;Em sede de reclamação trabalhista na qual você advoga para o empregado, foi celebrado acordo entre as partes ainda na fase de conhecimento, antes da prolação da sentença. Na petição de lavra conjunta entre os advogados das partes nada constou acerca das custas processuais. Seu cliente é beneficiário &lt;br/&gt;da gratuidade de justiça, conforme decisão constante do processo desde o início. &lt;br/&gt;Sobre as custas processuais, considerando o silêncio das partes e havendo acordo, segundo o texto da CLT, assinale a afirmativa correta.&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",A,"&lt;p&gt;As custas deverão incidir em 2% sobre o valor do acordo e serão divididas em frações iguais pelas partes, sendo que, no caso de seu cliente, não haverá o pagamento por força da gratuidade de justiça.&lt;/p&gt;",1
3855,48418,Processo do Trabalho,"&lt;p&gt;Em sede de reclamação trabalhista na qual você advoga para o empregado, foi celebrado acordo entre as partes ainda na fase de conhecimento, antes da prolação da sentença. Na petição de lavra conjunta entre os advogados das partes nada constou acerca das custas processuais. Seu cliente é beneficiário &lt;br/&gt;da gratuidade de justiça, conforme decisão constante do processo desde o início. &lt;br/&gt;Sobre as custas processuais, considerando o silêncio das partes e havendo acordo, segundo o texto da CLT, assinale a afirmativa correta.&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",B,&lt;p&gt;As custas deverão incidir em 10% sobre o valor do acordo e serão integralmente recolhidas pela parte ré.&lt;/p&gt;,0
3855,48418,Processo do Trabalho,"&lt;p&gt;Em sede de reclamação trabalhista na qual você advoga para o empregado, foi celebrado acordo entre as partes ainda na fase de conhecimento, antes da prolação da sentença. Na petição de lavra conjunta entre os advogados das partes nada constou acerca das custas processuais. Seu cliente é beneficiário &lt;br/&gt;da gratuidade de justiça, conforme decisão constante do processo desde o início. &lt;br/&gt;Sobre as custas processuais, considerando o silêncio das partes e havendo acordo, segundo o texto da CLT, assinale a afirmativa correta.&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",C,"&lt;p&gt;As custas deverão incidir em 2% sobre o valor do acordo e ficarão integralmente sob responsabilidade da parte autora que, na hipótese, está dispensada do recolhimento por força da gratuidade de justiça.&lt;/p&gt;",0
3855,48418,Processo do Trabalho,"&lt;p&gt;Em sede de reclamação trabalhista na qual você advoga para o empregado, foi celebrado acordo entre as partes ainda na fase de conhecimento, antes da prolação da sentença. Na petição de lavra conjunta entre os advogados das partes nada constou acerca das custas processuais. Seu cliente é beneficiário &lt;br/&gt;da gratuidade de justiça, conforme decisão constante do processo desde o início. &lt;br/&gt;Sobre as custas processuais, considerando o silêncio das partes e havendo acordo, segundo o texto da CLT, assinale a afirmativa correta.&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",D,"&lt;p&gt;As custas deverão incidir em 5% sobre o valor da causa, já que não houve prolação de sentença, e serão rateadas igualmente pelas partes, dispensado o autor do recolhimento pela gratuidade de justiça.&lt;/p&gt;",0
3855,48391,Processo Civil,"&lt;p&gt;O engenheiro civil José Carlos Silva trabalha em Aracaju/SE. Ele realizou a reforma da casa de Luzia, no valor de R$ 15.000,00 (quinze mil reais). O serviço foi devidamente prestado, sem qualquer reclamação por eventuais falhas por parte de Luzia. Contudo, Luzia não efetuou o pagamento no prazo estipulado. José Carlos procurou Luzia para resolver o pagamento da dívida sem buscar o Poder Judiciário e, após diversas tratativas, Luzia assinou um documento particular em que reconhece a dívida de R$ 15.000,00 (quinze mil reais). O referido instrumento também foi assinado por duas testemunhas. Porém, no prazo estipulado para cumprimento da obrigação, Luzia não efetuou o pagamento e José Carlos ajuizou uma execução de título extrajudicial em face de Luzia. Depois da citação e da ausência do pagamento de Luzia, José Carlos pede ao Juiz que Luzia indique bens sujeitos à penhora, sob pena de multa, pois caso não indique, sua conduta poderá ser considerada atentatória à dignidade da justiça. Sobre o requerimento de José Carlos, assinale a afirmativa correta.&lt;/p&gt;&lt;p&gt;&lt;br/&gt;&lt;/p&gt;&lt;p&gt;&lt;/p&gt;",A,"&lt;p&gt;José Carlos não poderá efetuar esse requerimento, pois não é possível o arbitramento de multa caso Luzia não indique bens sujeitos à penhora.&lt;br/&gt;&lt;/p&gt;",0
3855,48391,Processo Civil,"&lt;p&gt;O engenheiro civil José Carlos Silva trabalha em Aracaju/SE. Ele realizou a reforma da casa de Luzia, no valor de R$ 15.000,00 (quinze mil reais). O serviço foi devidamente prestado, sem qualquer reclamação por eventuais falhas por parte de Luzia. Contudo, Luzia não efetuou o pagamento no prazo estipulado. José Carlos procurou Luzia para resolver o pagamento da dívida sem buscar o Poder Judiciário e, após diversas tratativas, Luzia assinou um documento particular em que reconhece a dívida de R$ 15.000,00 (quinze mil reais). O referido instrumento também foi assinado por duas testemunhas. Porém, no prazo estipulado para cumprimento da obrigação, Luzia não efetuou o pagamento e José Carlos ajuizou uma execução de título extrajudicial em face de Luzia. Depois da citação e da ausência do pagamento de Luzia, José Carlos pede ao Juiz que Luzia indique bens sujeitos à penhora, sob pena de multa, pois caso não indique, sua conduta poderá ser considerada atentatória à dignidade da justiça. Sobre o requerimento de José Carlos, assinale a afirmativa correta.&lt;/p&gt;&lt;p&gt;&lt;br/&gt;&lt;/p&gt;&lt;p&gt;&lt;/p&gt;",B,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;José Carlos poderá efetuar esse requerimento, sendo &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;considerada atentatória à dignidade da justiça conduta &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;comissiva ou omissiva da executada que intimada, não indica &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;ao juiz quais são e onde estão os bens sujeitos à penhora e os &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;respectivos valores, nem exibe prova de sua propriedade e, se &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;for o caso, a certidão negativa de ônus.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",1
3855,48391,Processo Civil,"&lt;p&gt;O engenheiro civil José Carlos Silva trabalha em Aracaju/SE. Ele realizou a reforma da casa de Luzia, no valor de R$ 15.000,00 (quinze mil reais). O serviço foi devidamente prestado, sem qualquer reclamação por eventuais falhas por parte de Luzia. Contudo, Luzia não efetuou o pagamento no prazo estipulado. José Carlos procurou Luzia para resolver o pagamento da dívida sem buscar o Poder Judiciário e, após diversas tratativas, Luzia assinou um documento particular em que reconhece a dívida de R$ 15.000,00 (quinze mil reais). O referido instrumento também foi assinado por duas testemunhas. Porém, no prazo estipulado para cumprimento da obrigação, Luzia não efetuou o pagamento e José Carlos ajuizou uma execução de título extrajudicial em face de Luzia. Depois da citação e da ausência do pagamento de Luzia, José Carlos pede ao Juiz que Luzia indique bens sujeitos à penhora, sob pena de multa, pois caso não indique, sua conduta poderá ser considerada atentatória à dignidade da justiça. Sobre o requerimento de José Carlos, assinale a afirmativa correta.&lt;/p&gt;&lt;p&gt;&lt;br/&gt;&lt;/p&gt;&lt;p&gt;&lt;/p&gt;",C,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;José Carlos poderá efetuar esse requerimento, sendo possível &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;o arbitramento de multa superior a 30% do valor atualizado da &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;execução, mas não poderá ocorrer nenhuma outra sanção de &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;natureza processual ou material em face da executada.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",0
3855,48391,Processo Civil,"&lt;p&gt;O engenheiro civil José Carlos Silva trabalha em Aracaju/SE. Ele realizou a reforma da casa de Luzia, no valor de R$ 15.000,00 (quinze mil reais). O serviço foi devidamente prestado, sem qualquer reclamação por eventuais falhas por parte de Luzia. Contudo, Luzia não efetuou o pagamento no prazo estipulado. José Carlos procurou Luzia para resolver o pagamento da dívida sem buscar o Poder Judiciário e, após diversas tratativas, Luzia assinou um documento particular em que reconhece a dívida de R$ 15.000,00 (quinze mil reais). O referido instrumento também foi assinado por duas testemunhas. Porém, no prazo estipulado para cumprimento da obrigação, Luzia não efetuou o pagamento e José Carlos ajuizou uma execução de título extrajudicial em face de Luzia. Depois da citação e da ausência do pagamento de Luzia, José Carlos pede ao Juiz que Luzia indique bens sujeitos à penhora, sob pena de multa, pois caso não indique, sua conduta poderá ser considerada atentatória à dignidade da justiça. Sobre o requerimento de José Carlos, assinale a afirmativa correta.&lt;/p&gt;&lt;p&gt;&lt;br/&gt;&lt;/p&gt;&lt;p&gt;&lt;/p&gt;",D,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;José Carlos não poderá efetuar esse requerimento, pois é sua &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;obrigação indicar os bens possíveis de penhora de Luzia.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",0
3855,48399,Penal,"&lt;p&gt;Antônio, funcionário público, foi designado como servidor responsável por conduzir a licitação de um Hospital Público que desejava adquirir 100.000 (cem mil) doses de um determinado medicamento. Patrícia, funcionária da sociedade empresária Medicante Ltda., descobre o contato de Antônio e, de seu celular pessoal, manda um áudio no qual se oferece para dividir sua comissão com o funcionário público caso a sua empresa fosse a vencedora. O valor &lt;br/&gt;da comissão de Patrícia era de R$50.000,00 (cinquenta mil reais), em caso de vitória na licitação. Antônio, indignado com a proposta de Patrícia, encaminha os fatos aos seus superiores que enviam Notícia de Crime à autoridade policial com atribuição para investigar os fatos. Tomando por base o fato de não ter havido o pagamento do valor oferecido, assinale a opção que indica o crime pelo qual Patrícia poderá ser responsabilizada.&lt;br/&gt;&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",A,"&lt;p&gt;Corrupção passiva tentada, na medida em que o crime é material, sendo necessário o efetivo pagamento da vantagem indevida para o crime ser consumado.&lt;/p&gt;",0
3855,48399,Penal,"&lt;p&gt;Antônio, funcionário público, foi designado como servidor responsável por conduzir a licitação de um Hospital Público que desejava adquirir 100.000 (cem mil) doses de um determinado medicamento. Patrícia, funcionária da sociedade empresária Medicante Ltda., descobre o contato de Antônio e, de seu celular pessoal, manda um áudio no qual se oferece para dividir sua comissão com o funcionário público caso a sua empresa fosse a vencedora. O valor &lt;br/&gt;da comissão de Patrícia era de R$50.000,00 (cinquenta mil reais), em caso de vitória na licitação. Antônio, indignado com a proposta de Patrícia, encaminha os fatos aos seus superiores que enviam Notícia de Crime à autoridade policial com atribuição para investigar os fatos. Tomando por base o fato de não ter havido o pagamento do valor oferecido, assinale a opção que indica o crime pelo qual Patrícia poderá ser responsabilizada.&lt;br/&gt;&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",B,"&lt;p&gt;Corrupção passiva consumada, na medida em que o crime é formal, bastando o oferecimento da vantagem ilícita ao servidor público para a sua consumação.&lt;/p&gt;",0
3855,48399,Penal,"&lt;p&gt;Antônio, funcionário público, foi designado como servidor responsável por conduzir a licitação de um Hospital Público que desejava adquirir 100.000 (cem mil) doses de um determinado medicamento. Patrícia, funcionária da sociedade empresária Medicante Ltda., descobre o contato de Antônio e, de seu celular pessoal, manda um áudio no qual se oferece para dividir sua comissão com o funcionário público caso a sua empresa fosse a vencedora. O valor &lt;br/&gt;da comissão de Patrícia era de R$50.000,00 (cinquenta mil reais), em caso de vitória na licitação. Antônio, indignado com a proposta de Patrícia, encaminha os fatos aos seus superiores que enviam Notícia de Crime à autoridade policial com atribuição para investigar os fatos. Tomando por base o fato de não ter havido o pagamento do valor oferecido, assinale a opção que indica o crime pelo qual Patrícia poderá ser responsabilizada.&lt;br/&gt;&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",C,"&lt;p&gt;Corrupção ativa tentada, na medida em que o crime é material, sendo necessário o efetivo pagamento da vantagem indevida para o crime ser consumado.&lt;/p&gt;",0
3855,48399,Penal,"&lt;p&gt;Antônio, funcionário público, foi designado como servidor responsável por conduzir a licitação de um Hospital Público que desejava adquirir 100.000 (cem mil) doses de um determinado medicamento. Patrícia, funcionária da sociedade empresária Medicante Ltda., descobre o contato de Antônio e, de seu celular pessoal, manda um áudio no qual se oferece para dividir sua comissão com o funcionário público caso a sua empresa fosse a vencedora. O valor &lt;br/&gt;da comissão de Patrícia era de R$50.000,00 (cinquenta mil reais), em caso de vitória na licitação. Antônio, indignado com a proposta de Patrícia, encaminha os fatos aos seus superiores que enviam Notícia de Crime à autoridade policial com atribuição para investigar os fatos. Tomando por base o fato de não ter havido o pagamento do valor oferecido, assinale a opção que indica o crime pelo qual Patrícia poderá ser responsabilizada.&lt;br/&gt;&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",D,"&lt;p&gt;Corrupção ativa consumada, na medida em que o crime é formal, bastando o oferecimento da vantagem ilícita ao servidor público para a sua consumação.&lt;/p&gt;",1
3855,50715,Ética Profissional,"&lt;p&gt;&lt;span style=\""font-size: 13px;float: none;\""&gt;O empresário João Pedro, movido pelo sentimento de vingança, contrata o advogado Beraldo para propor ação de cobrança contra seu ex-sócio Marcos, apresentando frágeis documentos que comprovariam uma suposta dívida. A ação foi proposta e, concedida medida cautelar pelo juiz da causa, gerou diversos danos a Marcos, a partir da indisponibilidade de seus bens e do bloqueio de todos os seus ativos bancários initio litis. Ao final, porém, o pedido foi julgado totalmente improcedente, sendo expressamente reconhecida a lide temerária. Acerca da responsabilidade do advogado nessa hipotética situação, assinale a afirmativa correta.&lt;/span&gt;&lt;br style=\""font-size: 13px;""/&gt;&lt;!--EndFragment--&gt;&lt;br/&gt;&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",A,"&lt;p&gt;Beraldo poderá ser responsabilizado subsidiariamente pelos prejuízos causados, caso demonstrada culpa ou dolo no exercício da profissão, o que deverá ser apurado nos próprios autos.&lt;br/&gt;&lt;/p&gt;",0
